collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2021-01-08,2021-01-11,Bizzy Buddies Learning & Childcare Centre II,Vaughan,0,1,0,1
2021-01-08,2021-01-11,Blossoms Child Care Centre,Hamilton,0,1,0,1
2021-01-08,2021-01-11,Bramalea Mini Skool,Brampton,1,0,0,1
2021-01-08,2021-01-11,Bridlegrove Day Care Centre  (Bridlegrove Bible Chapel - Operator),Toronto,1,0,0,1
2021-01-08,2021-01-11,Bridlewood Jr. Y. Day Care - (YMCA),Toronto,1,0,0,1
2021-01-08,2021-01-11,Bright Child Montessori,Amherstburg,1,0,0,1
2021-01-08,2021-01-11,Bright Starts Co-operative Early Learning Centre Inc.,Waterloo,0,1,0,1
2021-01-08,2021-01-11,BrightPath Bolton,Caledon,2,2,0,4
2021-01-08,2021-01-11,BROOKE ALVINSTON CHILD CARE CENTRE,Brooke-Alvinston,3,0,0,3
2021-01-08,2021-01-11,Campus Childcare Centre Inc,Oshawa,1,0,0,1
2021-01-08,2021-01-11,Caring for Kids Non-Profit Private Home Day Care,Brampton,1,0,0,1
2021-01-08,2021-01-11,Carousel Child Care Development Centre Ltd.,Toronto,1,0,0,1
2021-01-08,2021-01-11,Cedarbrae Day Nurseries (1385 Midland),Toronto,1,3,0,4
2021-01-08,2021-01-11,Centre de l'enfant Aux 4 vents,Ottawa,0,2,0,2
2021-01-08,2021-01-11,Chabad of Midtown - Bathurst,Toronto,1,1,0,2
2021-01-08,2021-01-11,Cheer Day Care Centre,Toronto,0,1,0,1
2021-01-08,2021-01-11,Child Care Algoma - Parkland Site,Sault Ste. Marie,0,1,0,1
2021-01-08,2021-01-11,Children Are People - (Ideal Child Services Group),Toronto,0,1,0,1
2021-01-08,2021-01-11,Children's Choice Day Care,Brampton,1,0,0,1
2021-01-08,2021-01-11,Children's Circle Montessori School,Brampton,2,5,0,7
2021-01-08,2021-01-11,Children's Village of Ottawa-Carleton Home Child Care Program,Ottawa,0,1,0,1
2021-01-08,2021-01-11,Childventures Early Learning Academy - Vaughan,Vaughan,0,2,0,2
2021-01-08,2021-01-11,Childventures Early Learning Academy Inc.,Milton,0,2,0,2
2021-01-08,2021-01-11,Circles In The Sun Day Care Services (PHDC),Toronto,0,1,0,1
2021-01-08,2021-01-11,Columbus Early Learnin Centres-St Charles,Toronto,1,1,0,2
2021-01-08,2021-01-11,Community of Maple Child Care Services - St. Joan of Arc - FD,Vaughan,0,1,0,1
2021-01-08,2021-01-11,Cottingham Day Care Program,Toronto,1,0,0,1
2021-01-08,2021-01-11,Cougar Court Childcare Centre # 25 (Operator: 897623 Ontario Limited),Toronto,1,0,0,1
2021-01-08,2021-01-11,Cougar Court Childcare Centre (897623 Ontario Limited) (3225 Eglinton Ave East),Toronto,0,3,0,3
2021-01-08,2021-01-11,Country Casa Montessori and Daycare,Whitchurch-Stouffville,1,0,0,1
2021-01-08,2021-01-11,Cozy Time,Vaughan,0,1,0,1
2021-01-08,2021-01-11,Cudley Corner Child Care Centre,Milton,2,0,0,2
2021-01-08,2021-01-11,Cutie and Patooties,Newmarket,0,1,0,1
2021-01-08,2021-01-11,Dalemount Child Care Inc.,Toronto,2,0,0,2
2021-01-08,2021-01-11,David Suzuki Children's Centre,Markham,1,3,0,4
2021-01-08,2021-01-11,Dearham Wood Day Care,Toronto,0,1,0,1
2021-01-08,2021-01-11,DELTA CHI - CORONATION CAMPUS,Windsor,0,1,0,1
2021-01-08,2021-01-11,Derry West Village YMCA,Mississauga,1,0,0,1
2021-01-08,2021-01-11,Discovery Child Care Centre - Full-Day,Barrie,1,0,0,1
2021-01-08,2021-01-11,Distillery District Early Learning Centre,Toronto,0,6,0,6
2021-01-08,2021-01-11,Downtown Montessori at Concord City Place,Toronto,0,1,0,1
2021-01-08,2021-01-11,Dr. Roberta Bondar YMCA Child Care,Vaughan,1,0,0,1
2021-01-08,2021-01-11,Dream Weavers Day Care Inc. - O/A Wee Watch Enriched Home Child Care-London West,London,1,0,0,1
2021-01-08,2021-01-11,East Scarborough Child Care Centre (East Scarborough Boys and Girls Club),Toronto,0,1,0,1
2021-01-08,2021-01-11,Edgeley Early Learning & Child Care Centre,Toronto,1,1,0,2
2021-01-08,2021-01-11,Educare Kindergarten and Day Care Centre,Toronto,0,1,0,1
2021-01-08,2021-01-11,Educare Kindergarten and Day Care Centre (Islington Ave) 555033 Ontario Limited,Toronto,2,0,0,2
2021-01-08,2021-01-11,"EduKids Child Care Centre, Whitby",Whitby,0,1,0,1
2021-01-08,2021-01-11,Edukids Child Learning Centre Ltd.,Pickering,0,1,0,1
2021-01-08,2021-01-11,ELM CHILDREN'S CENTRE,Newbury,1,0,0,1
2021-01-08,2021-01-11,Fairlawn Extended Day and School Age Program,Brampton,1,0,0,1
2021-01-08,2021-01-11,Family Day Care Services - Blessed Pier Giorgio Frassati Extended Day/Before and After School Progra,Toronto,1,1,0,2
2021-01-08,2021-01-11,Family Day Care Services - Home Child Care (PHDC),Toronto,1,0,0,1
2021-01-08,2021-01-11,Family Day Care Services - Mary Ward Child Care Centre,Toronto,0,1,0,1
2021-01-08,2021-01-11,Family Day Care Services - Philip Pocock Child Care Centre,Mississauga,0,1,0,1
2021-01-08,2021-01-11,Faywood Boulevard Child Care Program,Toronto,0,1,0,1
2021-01-08,2021-01-11,First Roots Early Education Academy,Richmond Hill,1,0,0,1
2021-01-08,2021-01-11,First Steps Child Care,Pickering,0,1,0,1
2021-01-08,2021-01-11,First Steps Child Care Centre-Essex,Essex,0,2,0,2
2021-01-08,2021-01-11,Flemingdon Early Learning & Child Care Centre,Toronto,3,2,0,5
2021-01-08,2021-01-11,Franco-Sol Garderies et Centre de Ressources - Mgr Caron,Lasalle,0,1,0,1
2021-01-08,2021-01-11,Fraser Mustard Early Learning Centre,Toronto,0,1,0,1
2021-01-08,2021-01-11,Fun on the Run - Holy Jubilee,Vaughan,1,0,0,1
2021-01-08,2021-01-11,Fun on the Run - Michael Cranney,Vaughan,1,0,0,1
2021-01-08,2021-01-11,Garderie Du Cercle de l'amitie-Etobicoke,Toronto,0,1,0,1
2021-01-08,2021-01-11,Garderie Les petites mains,Pembroke,0,1,0,1
2021-01-08,2021-01-11,Garderie parascolaire Carrefour-Jeunesse,Clarence-Rockland,0,1,0,1
2021-01-08,2021-01-11,Garderie St-Jean,Russell,0,1,0,1
2021-01-08,2021-01-11,George Brown - Nelson Mandela Child Care Centre,Toronto,1,1,0,2
2021-01-08,2021-01-11,Givins/Shaw School Community Day Care,Toronto,0,2,0,2
2021-01-08,2021-01-11,Glenashton Daycare Centre Limited,Oakville,0,1,0,1
2021-01-08,2021-01-11,Glenroy Preschool Centre,Mississauga,3,1,0,4
2021-01-08,2021-01-11,Graydon Hall Nursery School - Stouffville Village Child Care Centre,Whitchurch-Stouffville,1,0,0,1
2021-01-08,2021-01-11,Growing Tykes Child Care (5150 Dundas Street West),Toronto,2,2,0,4
2021-01-08,2021-01-11,Growing Tykes Child Care (910 Markham Road),Toronto,1,9,0,10
2021-01-08,2021-01-11,Haldimand-Norfolk REACH School Age Program (St. Joseph Site),Norfolk County,1,0,0,1
2021-01-08,2021-01-11,Happy Life Child Care Centre,Brampton,0,1,0,1
2021-01-08,2021-01-11,Harry Bowes Children's Centre,Whitchurch-Stouffville,1,1,0,2
2021-01-08,2021-01-11,Hearts in Bloom Academy,Mississauga,1,0,0,1
2021-01-08,2021-01-11,Helping Hands Daycare - Pickering,Pickering,1,3,0,4
2021-01-08,2021-01-11,Heritage Child Care & Early Learning - Milliken Site,Toronto,1,0,0,1
2021-01-08,2021-01-11,High Park Early Learning Centre (Op: Plato Adult Education Centre),Toronto,0,2,0,2
2021-01-08,2021-01-11,Hillcrest Progressive School (Central Jewish Institute),Toronto,2,0,0,2
2021-01-08,2021-01-11,Holy Name Child Care,King,0,1,0,1
2021-01-08,2021-01-11,Huron Early Learning Centre,Ottawa,0,1,0,1
2021-01-08,2021-01-11,JRCC Preschool Day Care,Toronto,0,1,0,1
2021-01-08,2021-01-11,Junction Day Care Centre,Toronto,1,0,0,1
2021-01-08,2021-01-11,Kiddy Korner Day Care,Brantford,0,1,0,1
2021-01-08,2021-01-11,Kidex Academy,Oakville,0,1,0,1
2021-01-08,2021-01-11,Kids & Company - Tech Town,Waterloo,1,0,0,1
2021-01-08,2021-01-11,Kids Club (Day Care Connection),Toronto,1,0,0,1
2021-01-08,2021-01-11,Kids Corner Learning Centre Inc.,Ajax,1,3,0,4
2021-01-08,2021-01-11,Kidsworld YMCA Child Care Centre,Brantford,1,0,0,1
2021-01-08,2021-01-11,Kinderplace Childcare Centre Inc.,Thunder Bay,3,0,0,3
2021-01-08,2021-01-11,Kingston Family YMCA Child Care Centre,Kingston,0,1,0,1
2021-01-08,2021-01-11,La Garderie Des Moussaillons - Full-Day Child Care,Markham,1,0,0,1
2021-01-08,2021-01-11,La Ribambelle de la Tamise,"London ",1,0,0,1
2021-01-08,2021-01-11,Learning Garden Childcare,Toronto,1,0,0,1
2021-01-08,2021-01-11,Learning Jungle Newmarket,Newmarket,2,2,0,4
2021-01-08,2021-01-11,Ledbury Park Child Care Program,Toronto,0,1,0,1
2021-01-08,2021-01-11,LEF - Roseland Day Care,Toronto,0,1,0,1
2021-01-08,2021-01-11,Les Merveilles du Monde,Toronto,1,0,0,1
2021-01-08,2021-01-11,Little Feet Big Dreams Child Care,Oakville,0,3,0,3
2021-01-08,2021-01-11,Little Hands Children's Learning Centre,Milton,0,2,0,2
2021-01-08,2021-01-11,Little Hands Children's Learning Centre # 3,Milton,0,1,0,1
